User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1004899,Saad,P00226342,F,26-35,34,1,Punjab,Eastern,Education,Sports Products,1,3095
1000735,Hassan,P00246142,F,26-35,26,0,Islamabad Capital Territory,Northern,Agriculture,Household items,1,3094
1004386,Noor,P00173042,F,26-35,28,0,Punjab,Eastern,Retail,Household items,4,3094
1003829,Daniyal,P00307642,M,26-35,29,0,Islamabad Capital Territory,Northern,Media,Household items,2,3094
1004467,Hania,P00221342,M,51-55,52,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Household items,2,3092
1002649,Bilal,P00303242,M,26-35,34,1,Punjab,Eastern,Education,Household items,4,3091
1000877,Hania,P0099342,F,26-35,27,0,Gilgit-Baltistan,Northern,Media,Household items,1,3090
1005681,Daniyal,P00108842,M,26-35,27,1,Gilgit-Baltistan,Northern,Textile,Household items,4,3090
1005468,Hiba,P00050342,F,26-35,34,0,Balochistan,Western,Retail,Household items,4,3090
1004889,Hamza,P00084442,F,18-25,23,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Beauty,3,3089
1003129,Umar,P00041942,F,26-35,27,1,Khyber Pakhtunkhwa,North-Western,Govt,Household items,3,3089
1005677,Sara,P00242742,F,26-35,35,0,Balochistan,Western,Retail,Household items,3,3088
1004591,Usman,P00113042,F,26-35,26,1,Gilgit-Baltistan,Northern,Construction,Household items,3,3087
1005283,Bilal,P00332242,F,18-25,18,1,Azad Jammu & Kashmir,North-Eastern,Healthcare,Household items,2,3087
1004386,Bilal,P00100842,F,26-35,26,0,Sindh,Southern,Freelancer,Household items,4,3086
1004223,Iqra,P00358342,M,36-45,37,0,Azad Jammu & Kashmir,North-Eastern,Media,Household items,4,3086
1003371,Saad,P00297642,F,26-35,28,0,Gilgit-Baltistan,Northern,Freelancer,Household items,4,3086
1002742,Bilal,P00134342,F,26-35,32,0,Punjab,Eastern,Business,Household items,2,3086
1004535,Zainab,P00182142,F,18-25,21,0,Punjab,Eastern,Media,Household items,4,3084
1005539,Hania,P00088742,M,26-35,30,0,Sindh,Southern,Construction,Household items,1,3083
1004334,Iqra,P00116742,M,26-35,33,1,Islamabad Capital Territory,Northern,Freelancer,Household items,3,3082
1002457,Hania,P00246742,F,26-35,30,1,Islamabad Capital Territory,Northern,Agriculture,Household items,2,3082
1002497,Taha,P00176342,M,51-55,53,0,Islamabad Capital Territory,Northern,Education,Beauty,4,3079
1005643,Raza,P00048442,M,36-45,37,0,Azad Jammu & Kashmir,North-Eastern,IT,Household items,2,3078
1002383,Umar,P00286642,M,26-35,33,1,Khyber Pakhtunkhwa,North-Western,Engineer,Household items,1,3078
1003425,Taha,P00207842,F,18-25,24,0,Sindh,Southern,IT,Household items,1,3076
1003704,Hania,P00028842,M,36-45,44,1,Khyber Pakhtunkhwa,North-Western,Textile,Household items,4,3075
1002337,Umar,P00248442,M,36-45,40,0,Balochistan,Western,IT,Household items,4,3075
1002060,Ahmed,P00309242,F,0-17,16,0,Sindh,Southern,Education,Household items,3,3074
1003931,Noor,P00049542,F,26-35,28,0,Balochistan,Western,Business,Household items,3,3074
1004137,Zainab,P00284642,F,26-35,31,1,Balochistan,Western,Education,Beauty,4,3073
1001065,Muneeb,P00021842,M,26-35,34,1,Punjab,Eastern,Engineer,Household items,2,3073
1004367,Ahmed,P00119242,M,36-45,36,0,Sindh,Southern,Education,Household items,4,3073
1000765,Fatima,P00207942,F,26-35,27,0,Balochistan,Western,Construction,Household items,3,3072
1005956,Hania,P00035342,M,18-25,20,0,Sindh,Southern,Healthcare,Household items,2,3071
1005652,Sara,P00010742,F,18-25,22,0,Balochistan,Western,Education,Household items,3,3071
1005011,Hassan,P00244242,M,18-25,19,0,Gilgit-Baltistan,Northern,Business,Household items,4,3071
1004436,Mariam,P00102142,F,26-35,35,1,Khyber Pakhtunkhwa,North-Western,Healthcare,Beauty,2,3071
1004771,Muneeb,P00312942,M,26-35,27,1,Azad Jammu & Kashmir,North-Eastern,Business,Beauty,2,3070
1003670,Sara,P00358442,F,46-50,46,0,Islamabad Capital Territory,Northern,Healthcare,Beauty,2,3069
1002015,Laiba,P00302342,F,18-25,18,0,Gilgit-Baltistan,Northern,Textile,Household items,4,3068
1002453,Hiba,P00361842,F,26-35,27,1,Khyber Pakhtunkhwa,North-Western,Media,Household items,3,3066
1003087,Mehwish,P00088842,M,0-17,14,0,Balochistan,Western,Govt,Beauty,4,3065
1003389,Raza,P00249542,F,18-25,23,1,Islamabad Capital Territory,Northern,Construction,Household items,2,3065
1005827,Umar,P00138542,F,26-35,33,1,Azad Jammu & Kashmir,North-Eastern,Media,Household items,4,3065
1001626,Usman,P00026642,F,18-25,25,0,Balochistan,Western,Healthcare,Household items,2,3064
1000392,Usman,P00110942,F,18-25,21,0,Punjab,Eastern,Govt,Household items,3,3062
1002437,Sara,P00058042,F,26-35,35,0,Sindh,Southern,Healthcare,Household items,2,3062
1005972,Laiba,P00315542,M,26-35,33,0,Islamabad Capital Territory,Northern,Business,Household items,3,3061
1002029,Arham,P00193642,M,26-35,26,0,Azad Jammu & Kashmir,North-Eastern,Govt,Household items,4,3061
1005451,Sara,P00299842,M,26-35,31,1,Balochistan,Western,Textile,Household items,4,3061
1004790,Fatima,P00115542,M,26-35,33,1,Gilgit-Baltistan,Northern,IT,Household items,3,3061
1001758,Ahmed,P00321942,M,26-35,30,0,Sindh,Southern,Construction,Household items,4,3060
1000648,Usman,P00115842,M,26-35,28,1,Gilgit-Baltistan,Northern,Media,Household items,3,3058
1004361,Hassan,P00074142,F,36-45,41,0,Balochistan,Western,Govt,Beauty,4,3057
1005954,Taha,P00105642,F,46-50,46,1,Balochistan,Western,IT,Beauty,4,3057
1002237,Umar,P00348342,M,36-45,38,0,Azad Jammu & Kashmir,North-Eastern,Textile,Household items,1,3056
1000426,Sana,P00301542,F,18-25,19,0,Sindh,Southern,Textile,Household items,3,3056
1002237,Hiba,P00348342,M,36-45,38,0,Balochistan,Western,Media,Household items,2,3056
1001193,Ahmed,P00153142,F,26-35,26,1,Balochistan,Western,Engineer,Household items,2,3054
1004237,Mariam,P00214842,F,26-35,30,1,Gilgit-Baltistan,Northern,Business,Household items,2,3054
1000777,Zainab,P00114942,M,18-25,22,0,Balochistan,Western,Freelancer,Beauty,4,3053
1003265,Daniyal,P00028542,F,26-35,27,1,Sindh,Southern,Healthcare,Household items,1,3053
1003425,Mariam,P00219942,F,18-25,19,0,Balochistan,Western,Education,Household items,1,3053
1001899,Saad,P00172842,M,46-50,50,1,Islamabad Capital Territory,Northern,Healthcare,Household items,3,3052
1003768,Zara,P00105342,F,26-35,34,0,Khyber Pakhtunkhwa,North-Western,Construction,Beauty,2,3051
1000425,Fatima,P00129842,F,26-35,28,1,Sindh,Southern,Media,Household items,2,3051
1003055,Hania,P00032842,M,26-35,30,1,Khyber Pakhtunkhwa,North-Western,Engineer,Household items,4,3051
1002641,Mariam,P00279442,F,26-35,30,1,Islamabad Capital Territory,Northern,Media,Household items,1,3050
1000840,Raza,P00271142,M,26-35,26,1,Islamabad Capital Territory,Northern,Healthcare,Household items,2,3049
1000929,Zainab,P00350342,F,26-35,30,1,Khyber Pakhtunkhwa,North-Western,Healthcare,Household items,4,3049
1001132,Zainab,P00002942,F,18-25,24,1,Sindh,Southern,Engineer,Household items,1,3048
1005988,Daniyal,P00003442,F,26-35,32,0,Punjab,Eastern,Agriculture,Household items,1,3047
1004167,Muneeb,P00266542,F,26-35,32,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Beauty,1,3046
1002042,Zara,P00313542,M,0-17,14,0,Gilgit-Baltistan,Northern,Retail,Household items,2,3045
1005841,Hania,P00039942,M,36-45,44,0,Gilgit-Baltistan,Northern,Education,Beauty,4,3044
1001303,Daniyal,P00046142,M,26-35,29,1,Punjab,Eastern,IT,Household items,2,3044
1004682,Sara,P00226842,F,26-35,27,0,Sindh,Southern,Freelancer,Household items,3,3044
1003950,Hassan,P00080042,F,26-35,29,0,Gilgit-Baltistan,Northern,Agriculture,Household items,3,3043
1004797,Taha,P00036942,M,36-45,43,0,Gilgit-Baltistan,Northern,Healthcare,Household items,4,3043
1002262,Bilal,P00329542,F,46-50,47,1,Islamabad Capital Territory,Northern,Engineer,Beauty,2,3043
1001943,Ahmed,P00295942,F,18-25,24,0,Islamabad Capital Territory,Northern,Healthcare,Household items,4,3042
1005029,Hiba,P00207942,F,26-35,33,0,Islamabad Capital Territory,Northern,Textile,Household items,2,3042
1001752,Hania,P00009242,F,26-35,33,0,Balochistan,Western,Business,Household items,3,3042
1005567,Laiba,P00033942,F,51-55,52,0,Punjab,Eastern,Business,Beauty,4,3042
1005623,Umar,P00196542,F,26-35,35,1,Islamabad Capital Territory,Northern,Media,Household items,1,3040
1003506,Raza,P00101942,F,18-25,22,0,Khyber Pakhtunkhwa,North-Western,Govt,Household items,4,3040
1004901,Bilal,P00181542,F,26-35,27,0,Azad Jammu & Kashmir,North-Eastern,Textile,Beauty,2,3039
1000408,Muneeb,P00119042,M,26-35,30,0,Khyber Pakhtunkhwa,North-Western,Education,Household items,2,3039
1005085,Noor,P00065442,F,55+,77,0,Sindh,Southern,Engineer,Beauty,1,3039
1004007,Saad,P00237542,F,36-45,42,1,Balochistan,Western,Education,Beauty,3,3038
1005512,Hiba,P00304142,M,26-35,29,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Household items,1,3037
1005512,Noor,P00304142,M,26-35,29,0,Azad Jammu & Kashmir,North-Eastern,IT,Household items,3,3037
1001407,Noor,P00184942,M,36-45,38,0,Sindh,Southern,Agriculture,Household items,1,3037
1002453,Mehwish,P00035842,M,26-35,28,0,Sindh,Southern,Freelancer,Household items,3,3036
1000045,Saad,P00034642,M,46-50,49,0,Islamabad Capital Territory,Northern,Business,Household items,4,3035
1003509,Taha,P00211142,F,18-25,25,0,Azad Jammu & Kashmir,North-Eastern,Govt,Household items,4,3035
1003378,Ali,P00179542,F,18-25,24,0,Punjab,Eastern,Business,Household items,3,3034
1004041,Mariam,P00138542,F,18-25,25,0,Punjab,Eastern,Engineer,Household items,2,3034
1001632,Hamza,P00313442,M,26-35,31,0,Punjab,Eastern,Construction,Household items,1,3033
1000881,Arham,P00192642,F,18-25,23,0,Islamabad Capital Territory,Northern,Engineer,Household items,4,3033
1005070,Arham,P00100842,M,26-35,26,0,Gilgit-Baltistan,Northern,Agriculture,Household items,4,3033
1003292,Umar,P00086242,M,51-55,52,0,Sindh,Southern,Business,Household items,1,3033
1003859,Fatima,P00303242,F,26-35,31,1,Balochistan,Western,Media,Household items,4,3032
1005636,Umar,P00232342,F,26-35,29,1,Islamabad Capital Territory,Northern,Construction,Household items,3,3031
1001182,Umar,P00006842,M,0-17,16,0,Azad Jammu & Kashmir,North-Eastern,Media,Household items,4,3030
1005232,Hiba,P00059642,F,26-35,34,1,Punjab,Eastern,IT,Household items,3,3030
1001974,Sana,P00285642,F,36-45,42,1,Khyber Pakhtunkhwa,North-Western,IT,Household items,4,3030
1001278,Hiba,P00260042,F,18-25,19,1,Islamabad Capital Territory,Northern,Education,Household items,3,3029
1004952,Arham,P00044442,M,26-35,35,1,Balochistan,Western,Media,Beauty,2,3029
1003512,Ayesha,P00304642,F,18-25,22,1,Punjab,Eastern,Govt,Household items,1,3028
1005638,Arham,P00148042,F,18-25,23,1,Balochistan,Western,Education,Household items,4,3025
1001211,Ayesha,P00158342,F,18-25,22,0,Balochistan,Western,Engineer,Household items,2,3025
1000785,Hamza,P00066542,F,18-25,25,1,Sindh,Southern,Agriculture,Beauty,2,3023
1002122,Hiba,P00249542,F,36-45,44,0,Khyber Pakhtunkhwa,North-Western,Business,Beauty,2,3023
1005004,Bilal,P00216742,M,55+,88,1,Islamabad Capital Territory,Northern,Freelancer,Household items,2,3023
1001680,Bilal,P00179942,M,26-35,26,1,Punjab,Eastern,Textile,Household items,2,3022
1004831,Bilal,P00084942,M,26-35,28,1,Balochistan,Western,Govt,Household items,1,3022
1000375,Daniyal,P00295242,F,26-35,29,0,Khyber Pakhtunkhwa,North-Western,Govt,Household items,1,3022
1002081,Arham,P00310042,F,18-25,18,1,Islamabad Capital Territory,Northern,Engineer,Household items,3,3021
1006025,Raza,P00170942,M,26-35,28,0,Islamabad Capital Territory,Northern,Retail,Household items,2,3020
1000260,Taha,P00321342,F,18-25,23,0,Sindh,Southern,Govt,Household items,1,3019
1004531,Laiba,P00338542,F,18-25,20,0,Gilgit-Baltistan,Northern,Textile,Household items,3,3019
1002900,Umar,P00283942,F,18-25,19,0,Balochistan,Western,Engineer,Beauty,1,3019
1000746,Hiba,P00184642,M,18-25,24,1,Islamabad Capital Territory,Northern,Education,Household items,4,3019
1003173,Laiba,P00352942,F,26-35,31,1,Balochistan,Western,Govt,Household items,3,3018
1003067,Taha,P00016542,M,26-35,34,0,Gilgit-Baltistan,Northern,Business,Household items,2,3017
1003924,Bilal,P00101542,F,51-55,54,0,Punjab,Eastern,Govt,Household items,3,3017
1000321,Arham,P00154042,F,18-25,19,1,Sindh,Southern,Construction,Household items,4,3017
1004213,Ahmed,P00145442,M,36-45,39,0,Islamabad Capital Territory,Northern,Business,Household items,4,3016
1004589,Ahmed,P00018242,F,26-35,26,0,Punjab,Eastern,Govt,Household items,1,3016
1000689,Iqra,P00230442,M,51-55,55,0,Islamabad Capital Territory,Northern,Construction,Household items,2,3016
1005071,Usman,P00274042,M,26-35,26,0,Gilgit-Baltistan,Northern,Textile,Household items,4,3014
1000102,Daniyal,P00229342,F,36-45,37,1,Islamabad Capital Territory,Northern,Retail,Sports Products,3,3013
1004688,Saad,P00346942,F,26-35,35,1,Punjab,Eastern,Agriculture,Household items,1,3012
1005884,Ahmed,P00178642,F,18-25,22,0,Islamabad Capital Territory,Northern,Agriculture,Household items,4,3010
1005744,Arham,P00053042,M,26-35,28,0,Sindh,Southern,Retail,Household items,4,3009
1005312,Bilal,P00143642,F,26-35,32,0,Balochistan,Western,Business,Household items,3,3009
1000777,Hania,P00015242,M,18-25,22,0,Punjab,Eastern,Media,Household items,2,3009
1002030,Iqra,P00278642,F,26-35,26,0,Punjab,Eastern,Education,Household items,2,3009
1003603,Hassan,P00184042,M,36-45,39,0,Punjab,Eastern,Govt,Household items,1,3009
1001354,Raza,P00054042,M,26-35,28,1,Gilgit-Baltistan,Northern,Agriculture,Household items,1,3009
1002665,Umar,P00266542,F,36-45,43,1,Punjab,Eastern,Construction,Household items,4,3008
1000802,Zara,P00136742,F,26-35,27,1,Sindh,Southern,Textile,Beauty,2,3008
1004274,Muneeb,P00223542,M,46-50,49,0,Sindh,Southern,Media,Household items,2,3007
1003569,Laiba,P00208842,M,18-25,20,1,Khyber Pakhtunkhwa,North-Western,Agriculture,Household items,1,3007
1001447,Ayesha,P00024642,F,18-25,19,0,Balochistan,Western,Retail,Household items,4,3006
1005955,Raza,P00136742,M,26-35,30,1,Azad Jammu & Kashmir,North-Eastern,IT,Household items,4,3006
1000412,Fatima,P00327442,F,36-45,41,0,Azad Jammu & Kashmir,North-Eastern,Business,Household items,4,3005
1005454,Umar,P00276042,F,36-45,43,0,Gilgit-Baltistan,Northern,Healthcare,Household items,1,3005
1001203,Muneeb,P00131542,M,26-35,28,1,Islamabad Capital Territory,Northern,Textile,Beauty,2,3005
1001575,Iqra,P00113142,M,51-55,53,1,Punjab,Eastern,Healthcare,Household items,2,3004
1003085,Iqra,P00118142,F,26-35,32,0,Gilgit-Baltistan,Northern,Freelancer,Household items,4,3003
1001899,Hania,P00075642,M,46-50,47,1,Khyber Pakhtunkhwa,North-Western,Business,Household items,2,3003
1005902,Zara,P00086442,F,51-55,52,0,Khyber Pakhtunkhwa,North-Western,Retail,Household items,4,3001
1000146,Iqra,P00266042,M,36-45,44,1,Sindh,Southern,Healthcare,Household items,2,3001
1001367,Fatima,P00253242,F,26-35,31,0,Balochistan,Western,Media,Household items,2,3001
1002974,Bilal,P00250642,F,18-25,25,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Household items,4,3000
1001025,Iqra,P00249642,M,26-35,34,1,Khyber Pakhtunkhwa,North-Western,Agriculture,Household items,3,3000
1003452,Arham,P00112442,F,26-35,33,0,Gilgit-Baltistan,Northern,Govt,Beauty,1,2994
1000963,Arham,P00327242,F,26-35,34,1,Balochistan,Western,Engineer,Beauty,3,2989
1001598,Usman,P00148642,F,36-45,42,0,Islamabad Capital Territory,Northern,Retail,Beauty,4,2988
1005426,Raza,P00150042,F,26-35,28,1,Islamabad Capital Territory,Northern,Education,Beauty,1,2987
1003410,Mehwish,P00191542,F,36-45,39,1,Punjab,Eastern,Media,Beauty,3,2982
1000149,Mariam,P00276242,F,26-35,29,1,Balochistan,Western,Business,Beauty,2,2979
1003378,Bilal,P00004742,F,18-25,23,1,Islamabad Capital Territory,Northern,Construction,Beauty,4,2977
1001920,Arham,P00244042,M,36-45,38,0,Sindh,Southern,Healthcare,Beauty,1,2972
1004520,Hamza,P00146742,F,26-35,29,0,Punjab,Eastern,Textile,Beauty,2,2969
1004028,Iqra,P00346142,F,26-35,34,1,Khyber Pakhtunkhwa,North-Western,IT,Beauty,3,2960
1001328,Muneeb,P00110942,F,36-45,43,1,Azad Jammu & Kashmir,North-Eastern,Freelancer,Beauty,1,2957
1000284,Hiba,P00320842,F,26-35,28,0,Sindh,Southern,Business,Beauty,1,2955
1002540,Taha,P00028842,M,46-50,50,0,Gilgit-Baltistan,Northern,Freelancer,Sports Products,3,2952
1004356,Hania,P00349442,F,36-45,41,0,Sindh,Southern,Freelancer,Beauty,4,2948
1004521,Saad,P00277642,F,36-45,38,0,Balochistan,Western,Business,Sports Products,2,2943
1004577,Iqra,P00113242,F,36-45,39,0,Sindh,Southern,Govt,Sports Products,1,2897
1004016,Zainab,P00137242,F,51-55,54,0,Punjab,Eastern,Govt,Pet Care,4,2872
1004345,Daniyal,P00111842,M,26-35,33,0,Sindh,Southern,IT,Pet Care,3,2869
1004855,Laiba,P00204742,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Construction,Pet Care,2,2867
1005220,Ali,P00250242,F,26-35,29,1,Balochistan,Western,Retail,Pet Care,3,2860
1001140,Laiba,P00181542,M,46-50,50,0,Islamabad Capital Territory,Northern,Media,Pet Care,1,2859
1004418,Umar,P00286842,M,51-55,52,0,Punjab,Eastern,Govt,Pet Care,3,2857
1003829,Laiba,P00173842,M,26-35,31,0,Khyber Pakhtunkhwa,North-Western,Business,Pet Care,4,2853
1004353,Usman,P00113342,F,26-35,27,0,Islamabad Capital Territory,Northern,Agriculture,Pet Care,4,2851
1003860,Sana,P00292242,F,46-50,46,0,Islamabad Capital Territory,Northern,Construction,Pet Care,3,2850
1004018,Ayesha,P00346142,M,46-50,47,1,Azad Jammu & Kashmir,North-Eastern,Construction,Pet Care,2,2846
1005915,Zara,P00145642,F,18-25,24,0,Punjab,Eastern,Media,Pet Care,2,2844
1003401,Arham,P00184642,F,36-45,43,0,Balochistan,Western,Education,Sports Products,2,2844
1000854,Daniyal,P00337542,M,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Business,Pet Care,4,2839
1000199,Noor,P00159242,F,18-25,18,0,Balochistan,Western,Healthcare,Pet Care,2,2839
1000854,Hiba,P00337542,M,26-35,27,0,Balochistan,Western,Retail,Pet Care,4,2839
1005084,Daniyal,P00136542,F,18-25,19,1,Balochistan,Western,IT,Pet Care,3,2836
1003096,Taha,P00316642,M,46-50,47,0,Punjab,Eastern,Retail,Pet Care,2,2835
1002796,Hassan,P00316642,F,26-35,33,1,Gilgit-Baltistan,Northern,Business,Pet Care,3,2833
1000590,Muneeb,P00144442,M,36-45,40,0,Islamabad Capital Territory,Northern,Construction,Pet Care,1,2831
1004084,Iqra,P00010842,F,55+,76,0,Sindh,Southern,Engineer,Pet Care,3,2830
1002506,Fatima,P00271142,M,26-35,34,0,Balochistan,Western,Engineer,Pet Care,2,2826
1002848,Ali,P00295942,F,26-35,28,0,Gilgit-Baltistan,Northern,Govt,Pet Care,3,2826
1005408,Mariam,P00189842,F,26-35,28,1,Khyber Pakhtunkhwa,North-Western,Retail,Pet Care,4,2825
1005950,Mariam,P00274042,F,26-35,29,1,Azad Jammu & Kashmir,North-Eastern,Govt,Pet Care,4,2825
1004786,Ali,P00001142,F,46-50,50,1,Gilgit-Baltistan,Northern,IT,Pet Care,4,2824
1004486,Muneeb,P00317742,M,36-45,39,0,Balochistan,Western,Education,Pet Care,1,2817
1005658,Fatima,P00213042,F,55+,91,1,Gilgit-Baltistan,Northern,IT,Pet Care,3,2815
1001424,Sana,P00110642,F,36-45,40,1,Azad Jammu & Kashmir,North-Eastern,IT,Pet Care,3,2813
1001474,Sara,P00028542,F,26-35,27,0,Islamabad Capital Territory,Northern,Freelancer,Pet Care,4,2811
1005643,Laiba,P00328842,M,36-45,39,0,Balochistan,Western,Govt,Pet Care,2,2811
1003343,Daniyal,P00065242,M,18-25,21,0,Islamabad Capital Territory,Northern,Textile,Pet Care,1,2808
1002436,Ahmed,P00048742,F,26-35,33,0,Sindh,Southern,Education,Pet Care,3,2805
1005954,Ahmed,P00226442,F,46-50,49,1,Gilgit-Baltistan,Northern,Freelancer,Pet Care,2,2801
1000863,Usman,P00284842,F,26-35,35,1,Punjab,Eastern,Media,Pet Care,3,2801
1004054,Hassan,P00303342,F,36-45,36,0,Khyber Pakhtunkhwa,North-Western,Media,Pet Care,1,2801
1000148,Usman,P00047842,F,51-55,52,1,Gilgit-Baltistan,Northern,Freelancer,Pet Care,1,2798
1004849,Zainab,P00177542,M,18-25,21,0,Sindh,Southern,Textile,Pet Care,3,2798
1003808,Hiba,P00146742,F,26-35,34,1,Islamabad Capital Territory,Northern,Govt,Pet Care,2,2792
1000148,Hamza,P00183342,F,51-55,52,1,Punjab,Eastern,Freelancer,Pet Care,3,2790
1001599,Arham,P00221242,F,26-35,32,0,Punjab,Eastern,IT,Pet Care,4,2790
1005029,Bilal,P00140742,F,26-35,33,0,Punjab,Eastern,Education,Sports Products,1,2789
1001998,Fatima,P00309242,M,51-55,53,1,Punjab,Eastern,IT,Pet Care,3,2787
1002380,Fatima,P00129542,F,26-35,35,0,Sindh,Southern,Engineer,Pet Care,2,2786
1002681,Bilal,P00231442,M,26-35,35,0,Gilgit-Baltistan,Northern,Engineer,Sports Products,1,2786
1000438,Muneeb,P00127642,F,18-25,22,0,Punjab,Eastern,Govt,Pet Care,4,2786
1004477,Noor,P00116342,M,26-35,30,1,Balochistan,Western,Textile,Pet Care,4,2782
1001512,Arham,P00366542,F,26-35,32,1,Khyber Pakhtunkhwa,North-Western,Govt,Pet Care,1,2782
1005074,Fatima,P00081142,F,0-17,15,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Pet Care,2,2782
1004220,Laiba,P00207042,F,36-45,39,0,Punjab,Eastern,IT,Pet Care,3,2781
1000129,Raza,P00212742,F,26-35,32,1,Punjab,Eastern,Media,Pet Care,4,2781
1003762,Raza,P00200442,F,51-55,52,0,Khyber Pakhtunkhwa,North-Western,Media,Sports Products,1,2779
1004607,Zara,P00184942,F,26-35,28,1,Balochistan,Western,Textile,Pet Care,2,2771
1003483,Ayesha,P00326642,M,46-50,48,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Pet Care,2,2766
1002466,Taha,P00327142,F,26-35,30,0,Balochistan,Western,Media,Pet Care,2,2765
1000957,Daniyal,P00111842,F,36-45,36,1,Azad Jammu & Kashmir,North-Eastern,Govt,Pet Care,2,2763
1003942,Ahmed,P00116742,F,18-25,24,0,Punjab,Eastern,Business,Pet Care,3,2762
1003481,Daniyal,P00102142,F,18-25,18,1,Khyber Pakhtunkhwa,North-Western,Retail,Pet Care,3,2754
1005385,Mehwish,P00274942,F,26-35,30,1,Balochistan,Western,Education,Pet Care,3,2751
